Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Subflow Fwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Label
80,216,9259.2592592593,40,0,9259.2592592593,0.0,0,253,-1,0,0
22,324780,132.3973151056,680,712,64.6591538888,67.7381612168,1912,26883,230,16,2
445,413997,26.5702408472,132,112,14.4928586439,12.0773822033,457,8192,0,4,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,28,71428.5714285714,20,20,35714.2857142857,35714.2857142857,0,258,180,0,0
53,2515098,2.3855929272,24,24,1.1927964636,1.1927964636,127,-1,-1,2,0
3389,3009386,4.9844054568,172,152,2.658349577,2.3260558798,1144,64240,62856,5,0
80,873,8018.3276059565,72,92,3436.4261168385,4581.901489118,148,8192,149,1,0
80,117,17094.0170940171,40,0,17094.0170940171,0.0,0,253,-1,0,0
80,88,22727.2727272727,40,0,22727.2727272727,0.0,0,279,-1,0,0
443,60944163,0.2625353965,192,152,0.1476761606,0.114859236,1774,8192,513,4,0
53,35075,114.0413399857,16,16,57.0206699929,57.0206699929,72,-1,-1,1,0
3389,2916568,6.1716373491,192,204,3.0858186746,3.0858186746,1278,8192,62856,6,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
22,385542,114.1250499297,776,648,62.2500272344,51.8750226953,1992,26883,230,16,2
80,133,15037.5939849624,40,0,15037.5939849624,0.0,0,254,-1,0,0
22,357603,123.0414733657,712,712,61.5207366829,61.5207366829,1976,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
50389,2642,1135.5034065102,40,20,757.0022710068,378.5011355034,38,123,0,0,0
53,327,6116.2079510703,8,8,3058.1039755352,3058.1039755352,36,-1,-1,0,0
443,12934535,2.0101225131,232,312,0.8504364479,1.1596860653,873,8192,32,5,0
22,352833,121.8706866988,680,712,59.5182423413,62.3524443575,1928,26883,230,16,2
443,117342506,9.8259363917,4400,19268,1.6191915997,8.206744792,3145,8192,7243,17,0
53,36325,55.0584996559,8,8,27.5292498279,27.5292498279,48,-1,-1,0,0
3389,1432882,11.1663067859,192,152,6.2810475671,4.8852592188,1148,8192,62852,5,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
22,384460,111.8451854549,744,648,59.8241689643,52.0210164907,1960,26883,230,16,2
3389,2195982,6.8306570819,172,152,3.6430171103,3.1876399715,1138,8192,62862,5,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
443,125979,119.0674636249,172,152,63.5026472666,55.5648163583,1634,8192,1021,4,0
443,53267286,0.1126394913,100,20,0.0938662428,0.0187732486,123,258,330,2,0
3389,2341851,6.4051897409,172,152,3.4161011952,2.9890885458,1148,8192,62852,5,0
3389,1672305,8.9696556549,172,152,4.7838163493,4.1858393056,1144,8192,62856,5,0
21,14,142857.142857143,40,20,71428.5714285714,71428.5714285714,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
52001,73,54794.5205479452,60,20,41095.8904109589,13698.6301369863,31,64,0,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,129582,131.1910604868,192,172,69.454090846,61.7369696408,517,8192,30,4,0
3389,1274984,11.7648535197,172,152,6.2745885439,5.4902649759,1138,8192,62862,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,21276,94.0026320737,8,8,47.0013160368,47.0013160368,46,-1,-1,0,0
22,403149,109.1407891375,712,712,54.5703945688,54.5703945688,1944,26883,230,16,2
80,97,20618.5567010309,40,0,20618.5567010309,0.0,0,279,-1,0,0
53,1009,1982.160555005,8,8,991.0802775025,991.0802775025,42,-1,-1,0,0
53,330,6060.6060606061,8,8,3030.303030303,3030.303030303,42,-1,-1,0,0
80,71,28169.014084507,40,0,28169.014084507,0.0,0,256,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
21,19,105263.157894737,40,20,52631.5789473684,52631.5789473684,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,384007,114.5812446127,712,712,57.2906223064,57.2906223064,1928,26883,230,16,2
3389,1223427,12.2606416239,172,152,6.5390088661,5.7216327578,1138,8192,62862,5,0
3389,1256526,11.9376757823,172,152,6.3667604172,5.5709153651,1132,8192,62868,5,0
22,375638,117.1340492708,712,712,58.5670246354,58.5670246354,1928,26883,230,16,2
80,53799324,0.0371751883,40,0,0.0371751883,0.0,0,279,-1,0,0
53,345,5797.1014492754,8,8,2898.5507246377,2898.5507246377,43,-1,-1,0,0
80,764,9162.3036649215,72,92,3926.7015706806,5235.6020942408,161,8192,149,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,93797835,0.2771918989,292,360,0.1492571764,0.1279347226,536,8192,110,10,0
445,213771,9.3558059793,52,0,9.3558059793,0.0,1,255,-1,0,0
3389,2298184,6.5268925378,172,152,3.4810093535,3.0458831843,1148,8192,62852,5,0
50111,21,95238.0952380952,20,20,47619.0476190476,47619.0476190476,0,119,255,0,0
53,112379,35.5938387065,16,16,17.7969193533,17.7969193533,84,-1,-1,1,0
21,4,500000.0,40,20,250000.0,250000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
445,337840,32.5597916173,132,112,17.7598863367,14.7999052806,455,8192,0,4,0
53,921,2171.552660152,8,8,1085.776330076,1085.776330076,44,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,5590565,7.333784689,192,652,1.6098551756,5.7239295134,1349,8192,256,4,0
53,1770,1129.9435028249,8,8,564.9717514124,564.9717514124,45,-1,-1,0,0
53,312,6410.2564102564,8,8,3205.1282051282,3205.1282051282,32,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,24624,365.4970760234,92,112,162.4431448993,203.0539311241,428,8192,237,1,0
443,28,71428.5714285714,20,20,35714.2857142857,35714.2857142857,0,254,180,0,0
80,23648,338.2949932341,72,112,126.8606224628,211.4343707713,428,8192,237,1,0
443,121,16528.9256198347,40,0,16528.9256198347,0.0,0,253,-1,0,0
443,61026334,0.4424319508,292,344,0.2294091597,0.2130227911,1032,8192,127,10,0
56177,51,39215.6862745098,40,0,39215.6862745098,0.0,0,259,-1,0,0
80,5515800,1.4503789115,92,92,0.7251894557,0.7251894557,97,8192,141,1,0
3389,1183633,12.6728470734,172,152,6.7588517725,5.9139953009,1138,8192,62862,5,0
53,1621,1233.8062924121,8,8,616.903146206,616.903146206,34,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
80,892,7847.533632287,72,92,3363.2286995516,4484.3049327354,161,8192,149,1,0
65339,105,19047.619047619,40,0,19047.619047619,0.0,0,257,-1,0,0
3389,5707326,3.1538412209,232,152,1.9273474128,1.2264938081,1148,8192,62852,5,0
52587,22,90909.0909090909,20,20,45454.5454545455,45454.5454545455,0,114,254,0,0
80,6409037,1.2482374497,92,92,0.6241187249,0.6241187249,97,8192,141,1,0
52140,20,100000.0,20,20,50000.0,50000.0,0,1278,254,0,0
22,383546,109.5044662179,712,648,57.3594823046,52.1449839133,1928,26883,230,16,2
51477,92,32608.6956521739,60,0,32608.6956521739,0.0,31,946,-1,1,0
22,250286,175.7988860743,712,712,87.8994430372,87.8994430372,1944,26883,230,16,2
80,811,8631.3193588163,72,92,3699.1368680641,4932.1824907522,161,8192,149,1,0
80,54528867,0.0366778206,40,0,0.0366778206,0.0,0,279,-1,0,0
80,24195,330.646827857,72,112,123.9925604464,206.6542674106,434,8192,237,1,0
3389,21013232,0.2379453099,32,112,0.047589062,0.1903562479,0,8192,0,0,0
22,385883,116.615658114,808,648,64.78647673,51.829181384,1928,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
443,117505854,0.2808370722,352,332,0.1446736432,0.1361634289,1346,8192,184,10,0
22,386533,119.0066566115,776,712,62.0904295364,56.916227075,1944,26883,230,16,2
53,11666,171.4383679067,8,8,85.7191839534,85.7191839534,46,-1,-1,0,0
80,6383361,1.2532582757,92,92,0.6266291378,0.6266291378,97,8192,141,1,0
3389,9485696,2.1084377994,252,172,1.2650626796,0.8433751198,1128,8192,62872,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,25905,77.2051727466,8,8,38.6025863733,38.6025863733,30,-1,-1,0,0
3389,2217947,6.7630110187,172,152,3.60693921,3.1560718087,1148,8192,62852,5,0
53,24859,80.4537592019,8,8,40.2268796009,40.2268796009,44,-1,-1,0,0
443,59029485,0.4912799087,292,312,0.2371696111,0.2541102976,1066,8192,180,7,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
49503,17,117647.058823529,40,0,117647.058823529,0.0,0,0,-1,0,0
53,17908,111.6819298637,8,8,55.8409649319,55.8409649319,43,-1,-1,0,0
53,399,5012.5313283208,8,8,2506.2656641604,2506.2656641604,52,-1,-1,0,0
22,382426,109.8251687908,712,648,57.5274693666,52.2976994242,1912,26883,230,16,2
22,387895,108.2767243713,712,648,56.7163794326,51.5603449387,1976,26883,230,16,2
53,835,2395.2095808383,8,8,1197.6047904192,1197.6047904192,44,-1,-1,0,0
53,29618,67.5265041529,8,8,33.7632520764,33.7632520764,32,-1,-1,0,0
443,102,19607.8431372549,40,0,19607.8431372549,0.0,0,253,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
22,421831,111.4190279994,808,712,59.2654404252,52.1535875742,1960,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,1424,1404.4943820225,8,8,702.2471910112,702.2471910112,42,-1,-1,0,0
57730,152,13157.8947368421,40,0,13157.8947368421,0.0,0,257,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
443,117473849,0.1702506572,232,192,0.0936378615,0.0766127958,875,8192,176,6,0
53,459,4357.2984749455,8,8,2178.6492374728,2178.6492374728,43,-1,-1,0,0
53,19277,103.750583597,8,8,51.8752917985,51.8752917985,38,-1,-1,0,0
53,371,5390.8355795148,8,8,2695.4177897574,2695.4177897574,39,-1,-1,0,0
53,2471,809.3889113719,8,8,404.694455686,404.694455686,42,-1,-1,0,0
53,351,5698.0056980057,8,8,2849.0028490029,2849.0028490029,44,-1,-1,0,0
22,383444,119.9653665203,776,712,62.5906260106,57.3747405097,1944,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,5773945,1.3855345002,92,92,0.6927672501,0.6927672501,97,8192,141,1,0
53,21974,91.0166560481,8,8,45.508328024,45.508328024,39,-1,-1,0,0
22,374845,120.0496205098,808,648,66.6942336166,53.3553868932,1928,26883,230,16,2
53,80876,49.4584301894,16,16,24.7292150947,24.7292150947,64,-1,-1,1,0
53,357,5602.2408963586,8,8,2801.1204481793,2801.1204481793,65,-1,-1,0,0
22,319037,137.9150380677,712,712,68.9575190338,68.9575190338,1912,26883,230,16,2
443,337715,47.3772263595,192,152,26.6496898272,20.7275365323,510,8192,172,4,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
49914,0,284000.753675517,40,0,0.0,0.0,0,32741,-1,0,0
53,332,6024.0963855422,8,8,3012.0481927711,3012.0481927711,42,-1,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
80,948,7383.9662447257,72,92,3164.5569620253,4219.4092827004,161,8192,149,1,0
53,39856,100.3613006825,16,16,50.1806503412,50.1806503412,68,-1,-1,1,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
443,166,12048.1927710843,40,0,12048.1927710843,0.0,0,257,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
39454,146,13698.6301369863,40,0,13698.6301369863,0.0,0,255,-1,0,0
62462,40,50000.0,40,0,50000.0,0.0,0,260,-1,0,0
3389,2449915,6.1226613985,172,152,3.2654194125,2.8572419859,1128,64240,62872,5,0
53,410,4878.0487804878,8,8,2439.0243902439,2439.0243902439,41,-1,-1,0,0
55390,199,10050.2512562814,40,0,10050.2512562814,0.0,0,259,-1,0,0
3389,1464085,10.2453067957,172,152,5.4641636244,4.7811431713,1138,8192,62862,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,255,7843.137254902,8,8,3921.568627451,3921.568627451,32,-1,-1,0,0
22,381156,115.4382982296,776,648,62.9663444889,52.4719537407,1960,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,787,3811.9440914867,60,0,3811.9440914867,0.0,77,256,-1,1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
65084,51,39215.6862745098,40,0,39215.6862745098,0.0,0,256,-1,0,0
21,3,666666.666666667,40,20,333333.333333333,333333.333333333,0,26883,0,0,1
80,47235191,0.3599011593,172,240,0.1693652514,0.1905359079,435,8192,946,5,0
51905,14,142857.142857143,20,20,71428.5714285714,71428.5714285714,0,172,255,0,0
443,117490155,0.212783786,272,252,0.1106475687,0.1021362173,605,8192,176,6,0
445,1343933,8.9290165507,232,168,5.2085929879,3.7204235628,364,8192,257,4,0
49953,123,16260.162601626,40,0,16260.162601626,0.0,0,255,-1,0,0
80,86,23255.8139534884,40,0,23255.8139534884,0.0,0,278,-1,0,0
53,32544,122.9105211406,16,16,61.4552605703,61.4552605703,72,-1,-1,1,0
64522,61,32786.8852459016,40,0,32786.8852459016,0.0,0,258,-1,0,0
53,1059,1888.5741265345,8,8,944.2870632672,944.2870632672,37,-1,-1,0,0
80,928,7543.1034482759,72,92,3232.7586206897,4310.3448275862,148,8192,149,1,0
3389,2614464,6.8847763825,192,204,3.4423881912,3.4423881912,1229,8192,62856,6,0
443,366401,40.9387528964,192,132,24.5632517379,16.3755011586,525,8192,172,4,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,230,0,2
51486,16,125000.0,20,20,62500.0,62500.0,0,180,255,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
48701,25,80000.0,40,0,80000.0,0.0,0,256,-1,0,0
22,361648,121.6652656727,712,712,60.8326328363,60.8326328363,1912,26883,230,16,2
22,376761,124.7475189842,808,712,66.3550632895,58.3924556947,1928,26883,230,16,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
445,7082533,3.3886181681,232,320,1.5531166604,1.8355015077,776,8192,255,8,0
80,73,27397.2602739726,40,0,27397.2602739726,0.0,0,278,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,385271,114.205325602,712,712,57.102662801,57.102662801,1944,26883,230,16,2
53,123096,32.4949632807,16,16,16.2474816403,16.2474816403,84,-1,-1,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,3300486,5.1507565855,212,152,3.029856815,2.1208997705,1148,8192,62852,5,0
80,5312492,1.5058846206,92,92,0.7529423103,0.7529423103,97,8192,141,1,0
3389,4491062,4.4532896673,212,212,2.2266448337,2.2266448337,1148,8192,62852,5,0
80,68,29411.7647058824,40,0,29411.7647058824,0.0,0,278,-1,0,0
53,42897,46.6233069912,8,8,23.3116534956,23.3116534956,44,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
50228,78,25641.0256410256,20,20,12820.5128205128,12820.5128205128,0,176,258,0,0
49899,20041,199.5908387805,60,20,149.6931290854,49.8977096951,31,980,0,1,0
53,1122,1782.5311942959,8,8,891.265597148,891.265597148,37,-1,-1,0,0
80,5811215,1.3766484289,92,92,0.6883242145,0.6883242145,97,8192,141,1,0
53,353,5665.7223796034,8,8,2832.8611898017,2832.8611898017,77,-1,-1,0,0
443,828,3623.1884057971,60,0,3623.1884057971,0.0,77,255,-1,1,0
80,82,24390.243902439,40,0,24390.243902439,0.0,0,278,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
80,54802145,0.0364949219,40,0,0.0364949219,0.0,0,279,-1,0,0
21,18,111111.111111111,40,20,55555.5555555556,55555.5555555556,0,26883,0,0,1
53,12977,154.1188256145,8,8,77.0594128073,77.0594128073,39,-1,-1,0,0
53,259,7722.0077220077,8,8,3861.0038610039,3861.0038610039,61,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,768,9114.5833333333,72,92,3906.25,5208.3333333333,161,8192,149,1,0
53,1122,1782.5311942959,8,8,891.265597148,891.265597148,50,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
443,231,12987.012987013,60,0,12987.012987013,0.0,77,256,-1,1,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
49799,51,39215.6862745098,40,0,39215.6862745098,0.0,0,123,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,590,11864.406779661,72,92,5084.7457627119,6779.6610169492,161,8192,149,1,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,20,100000.0,40,20,50000.0,50000.0,0,26883,0,0,1
22,14,142857.142857143,32,32,71428.5714285714,71428.5714285714,0,241,230,0,2
49784,18,111111.111111111,20,20,55555.5555555556,55555.5555555556,38,123,0,0,0
22,383166,114.8327356811,776,648,62.6360376443,52.1966980369,1912,26883,230,16,2
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
80,54223284,0.0368845236,40,0,0.0368845236,0.0,0,279,-1,0,0
443,987922,17.2078362462,172,192,8.0978052923,9.1100309539,355,8192,237,3,0
443,116469539,1.030312312,1200,1200,0.515156156,0.515156156,20880,253,765,29,0
3389,2207867,6.7938874941,172,152,3.6234066635,3.1704808306,1148,8192,62852,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
55535,29,68965.5172413793,40,0,68965.5172413793,0.0,0,64240,-1,0,0
445,1124159,9.7850926782,132,112,5.337323279,4.4477693992,1453,8192,255,4,0
22,376207,124.9312213755,808,712,66.4527773274,58.4784440481,1928,26883,230,16,2
53,32948,60.7017117883,8,8,30.3508558941,30.3508558941,40,-1,-1,0,0
3389,5249039,3.2386880722,204,184,1.7145995677,1.5240885046,1128,8192,62872,5,0
80,116053935,0.2585004981,332,424,0.1378669323,0.1206335658,459,8192,946,12,0
3389,2214075,6.7748382507,172,152,3.6132470671,3.1615911837,1148,8192,62852,5,0
21,21,95238.0952380952,40,20,47619.0476190476,47619.0476190476,0,26883,0,0,1
53,8367,239.0343014223,8,8,119.5171507111,119.5171507111,49,-1,-1,0,0
22,369054,119.2237450346,712,712,59.6118725173,59.6118725173,1912,26883,230,16,2
50170,18,111111.111111111,20,20,55555.5555555556,55555.5555555556,0,946,253,0,0
22,345694,127.2801957801,712,712,63.64009789,63.64009789,1944,26883,230,16,2
53,327,6116.2079510703,8,8,3058.1039755352,3058.1039755352,40,-1,-1,0,0
3389,1580821,9.4887403444,172,152,5.060661517,4.4280788274,1132,8192,62868,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
3389,2175397,6.895293135,172,152,3.677489672,3.217803463,1144,8192,62856,5,0
80,717,9762.9009762901,72,92,4184.1004184101,5578.8005578801,161,8192,149,1,0
443,117812063,0.2801071398,332,352,0.1358095223,0.1442976175,1067,8192,180,8,0
443,66878576,0.7027661594,412,624,0.2990494295,0.4037167299,1057,8192,248,9,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
80,50815,137.7546000197,72,92,59.0376857227,78.716914297,436,8192,31,1,0
80,88,22727.2727272727,40,0,22727.2727272727,0.0,0,278,-1,0,0
53,40611,98.4954815198,16,16,49.2477407599,49.2477407599,88,-1,-1,1,0
53,21696,92.1828908555,8,8,46.0914454277,46.0914454277,47,-1,-1,0,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
443,117129356,1.4855370672,1372,2264,0.5805547159,0.9049823513,2133,8192,1080,18,0
3389,1598456,9.3840556137,172,152,5.0048296606,4.379225953,1138,8192,62862,5,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
445,843972,13.03360775,128,108,7.1092405909,5.9243671591,455,8192,0,4,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
443,117383652,0.2129768462,180,320,0.0766716646,0.1363051816,330,180,180,3,0
443,60683260,0.4614122577,292,352,0.2307061288,0.2307061288,1186,8192,116,8,0
80,92,21739.1304347826,40,0,21739.1304347826,0.0,0,279,-1,0,0
53,15515,128.9075088624,8,8,64.4537544312,64.4537544312,31,-1,-1,0,0
67,639,3129.8904538341,8,8,1564.9452269171,1564.9452269171,315,-1,-1,0,0
3389,1256122,11.941515235,172,152,6.3688081253,5.5727071097,1138,8192,62862,5,0
22,18,111111.111111111,32,32,55555.5555555556,55555.5555555556,0,241,230,0,2
21,18,111111.111111111,40,20,55555.5555555556,55555.5555555556,0,26883,0,0,1
3389,2918872,5.1389714931,172,152,2.7407847963,2.3981866968,1128,64240,62872,5,0
22,392698,114.5918746721,808,648,63.6621525956,50.9297220765,1912,26883,230,16,2
51395,34,58823.5294117647,20,20,29411.7647058824,29411.7647058824,0,127,252,0,0
3389,8760830,1.9404554135,212,152,1.1414443609,0.7990110526,1138,8192,62862,5,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
53,385,5194.8051948052,8,8,2597.4025974026,2597.4025974026,40,-1,-1,0,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
80,54038814,0.0370104348,40,0,0.0370104348,0.0,0,279,-1,0,0
49516,11,181818.181818182,40,0,181818.181818182,0.0,0,0,-1,0,0
52451,20,100000.0,20,20,50000.0,50000.0,0,509,257,0,0
443,117763021,0.5264810589,552,712,0.2292740095,0.2972070494,2086,8192,197,16,0
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
80,1113,6289.3081761006,72,92,2695.4177897574,3593.8903863432,148,8192,149,1,0
50501,1,2000000.0,40,0,2000000.0,0.0,31,123,-1,0,0
53,300,6666.6666666667,8,8,3333.3333333333,3333.3333333333,43,-1,-1,0,0
53,17951,111.4144058827,8,8,55.7072029413,55.7072029413,38,-1,-1,0,0
21,1,2000000.0,40,20,1000000.0,1000000.0,0,26883,0,0,1
53,1080,1851.8518518519,8,8,925.9259259259,925.9259259259,45,-1,-1,0,0
22,6,333333.333333333,32,32,166666.666666667,166666.666666667,0,241,230,0,2
443,5628626,1.9542957731,152,92,1.2436427647,0.7106530084,599,8192,946,3,0
443,60692290,0.4613436072,292,364,0.2306718036,0.2306718036,803,8192,114,9,0
22,7,285714.285714286,32,32,142857.142857143,142857.142857143,0,241,230,0,2
21,2,1000000.0,40,20,500000.0,500000.0,0,26883,0,0,1
445,155706,12.8447201778,52,0,12.8447201778,0.0,1,251,-1,0,0
53,13031,153.480162689,8,8,76.7400813445,76.7400813445,53,-1,-1,0,0
