Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
445,6,14/02/2018 08:47:19,155308,2,0,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,6.4388183481,12.8776366961,155308.0,0.0,155308,155308,155308,155308.0,0.0,155308,155308,0,0.0,0.0,0,0,0,0,0,0,52,0,12.8776366961,0.0,0,1,0.6666666667,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,1.0,0.5,0.0,0,0,0,0,0,0,2,1,0,0,251,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 11:43:05,23,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.5217391304,23.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43478.2608695652,43478.2608695652,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,62,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51847,6,14/02/2018 02:02:27,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.3265306122,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.1632653061,20408.1632653061,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 11:59:42,118783188,77,137,3303,175226,996,0,42.8961038961,185.442613085,1460,0,1279.0218978102,470.0404154581,1502.9820550026,1.8016017553,557667.549295775,2278802.67845757,10015042,0,118751560,1562520.52631579,3629412.31808597,10046688,22,118751677,873174.095588236,2816620.4314875,10046756,0,0,0,0,0,1552,2884,0.6482398839,1.1533618714,0,1460,830.3674418605,712.6232832253,507831.943794827,0,0,0,1,0,0,0,0,1,834.2476635514,42.8961038961,1279.0218978102,0,0,0,0,0,0,77,3303,137,175226,8192,1118,16,20,49151.9166666667,58064.701683018,233408,31592,9846811.41666667,572909.664999079,10015042,8027669,Benign
53,17,14/02/2018 05:24:33,255,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,392156.862745098,7843.137254902,255.0,0.0,255,255,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3921.568627451,3921.568627451,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 03:35:19,149837,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.6956759679,49945.6666666667,86438.2932520844,149756,1,149837,74918.5,105949.344559086,149836,1,0,0.0,0.0,0,0,0,0,0,0,72,32,20.0217569759,6.673918992,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:56:08,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
21,6,14/02/2018 11:32:56,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
49854,6,14/02/2018 09:15:36,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.3333333333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.6666666667,41666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,35376,64209,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 11:17:52,805,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,806211.180124224,8695.6521739131,134.1666666667,79.0225706154,247,30,436,218.0,130.1076477383,310,126,558,186.0,163.4502982561,356,30,0,0,0,0,72,92,3726.7080745342,4968.9440993789,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 01:14:21,1039,1,1,51,128,51,51,51.0,0.0,128,128,128.0,0.0,172281.03946102,1924.9278152069,1039.0,0.0,1039,1039,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,962.4639076035,962.4639076035,51,128,76.6666666667,44.4559707276,1976.3333333333,0,0,0,0,0,0,0,0,1,115.0,51.0,128.0,0,0,0,0,0,0,1,51,1,128,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:14:00,326,1,1,56,104,56,56,56.0,0.0,104,104,104.0,0.0,490797.54601227,6134.9693251534,326.0,0.0,326,326,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3067.4846625767,3067.4846625767,56,104,72.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,108.0,56.0,104.0,0,0,0,0,0,0,1,56,1,104,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 10:18:44,2215409,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1231.8267191295,6.770758808,158243.5,247963.072594024,953065,2,2215409,316487.0,402700.122497705,1213877,2,2017395,336232.5,303148.20729719,953065,198433,0,0,0,0,172,152,3.6110713642,3.1596874437,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 11:40:58,115854788,19,17,1346,2913,445,0,70.8421052632,166.4552870086,971,0,171.3529411765,381.5569979008,36.7615363467,0.3107338127,3310136.8,4669362.17547607,10005406,32,115854788,6436377.11111111,4735746.42620338,10015546,183,110712653,6919540.8125,4743037.52510572,10015523,10402,0,0,0,0,392,484,0.1639984012,0.1467354116,0,971,115.1081081081,285.4024238572,81454.5435435436,0,0,0,1,0,0,0,0,0,118.3055555556,70.8421052632,171.3529411765,0,0,0,0,0,0,19,1346,17,2913,8192,127,14,20,72549.6363636364,206869.951635453,696286,10117,9992231.0,43247.8302923973,10005406,9861834,Benign
53,17,14/02/2018 08:30:22,1262,1,1,45,110,45,45,45.0,0.0,110,110,110.0,0.0,122820.919175911,1584.7860538827,1262.0,0.0,1262,1262,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,792.3930269414,792.3930269414,45,110,66.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,100.0,45.0,110.0,0,0,0,0,0,0,1,45,1,110,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 10:57:27,5416595,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,60.7392651657,1.476942618,773799.285714286,2019992.71419789,5354418,39,62177,20725.6666666667,35636.3893560127,61875,112,5416444,1805481.33333333,3126774.0398763,5415969,182,0,0,0,0,92,92,0.738471309,0.738471309,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 11:50:39,1954,1,1,47,103,47,47,47.0,0.0,103,103,103.0,0.0,76765.6090071648,1023.5414534289,1954.0,0.0,1954,1954,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,511.7707267144,511.7707267144,47,103,65.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,98.5,47.0,103.0,0,0,0,0,0,0,1,47,1,103,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 09:16:53,2817554,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,968.5706112465,6.0336021954,176097.125,239119.611651261,953813,84,2817554,313061.555555556,361832.380831274,1240441,1900,2587753,431292.166666667,282202.046148795,953813,226743,0,0,0,0,212,152,3.549177762,2.4844244334,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:03:20,391946,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,11759.2729610712,107.1576186515,9559.6585365854,23440.5838905623,136140,3,391772,18655.8095238095,31362.910111498,136140,219,391943,20628.5789473684,42107.9738414839,172677,14,0,0,0,0,712,648,56.1301811984,51.0274374531,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.3636363636,133.25,0,0,0,0,0,0,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 02:49:00,347200,21,22,1912,2665,640,0,91.0476190476,139.6790879804,976,0,121.1363636364,258.6415602914,13182.6036866359,123.8479262673,8266.6666666667,19521.8838038759,87790,7,347163,17358.15,29664.2489206949,93635,359,347169,16531.8571428572,31495.2293106206,96802,7,0,0,0,0,680,712,60.4838709677,63.3640552995,0,976,104.0227272727,205.4948071133,42228.1157505285,0,0,0,1,0,0,0,0,1,106.4418604651,91.0476190476,121.1363636364,0,0,0,0,0,0,21,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
53,17,14/02/2018 02:11:37,34802,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,6091.6039308086,114.9359232228,11600.6666666667,17431.8302634386,31675,285,31960,31960.0,0.0,31960,31960,34517,34517.0,0.0,34517,34517,0,0,0,0,16,16,57.4679616114,57.4679616114,45,61,51.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,0,0,0,0,0,0,2,90,2,122,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,6,14/02/2018 11:06:00,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53368,6,14/02/2018 11:18:54,134,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14925.3731343284,134.0,0.0,134,134,134,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0,0,0,40,0,14925.3731343284,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 03:45:50,1028358,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,771.1322321604,10.6966640022,102835.8,132595.83006247,257486,82,1028276,205655.2,114845.063175132,257601,215,1028264,257066.0,400.5621050474,257623,256759,0,0,0,0,132,112,5.8345440012,4.862120001,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:35:20,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
50807,6,14/02/2018 01:36:18,4973478,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.4021330747,4973478.0,0.0,4973478,4973478,4973478,4973478.0,0.0,4973478,4973478,0,0.0,0.0,0,0,0,0,0,0,40,0,0.4021330747,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 09:55:31,392,1,1,50,178,50,50,50.0,0.0,178,178,178.0,0.0,581632.653061225,5102.0408163265,392.0,0.0,392,392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2551.0204081633,2551.0204081633,50,178,92.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,139.0,50.0,178.0,0,0,0,0,0,0,1,50,1,178,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:30:22,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 03:13:24,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 10:48:59,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
22,6,14/02/2018 03:30:59,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 11:22:24,4921,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,406.421459053,4921.0,0.0,4921,4921,4921,4921.0,0.0,4921,4921,0,0.0,0.0,0,0,0,0,0,0,40,0,406.421459053,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 02:39:11,88,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22727.2727272727,88.0,0.0,88,88,88,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0,0,0,40,0,22727.2727272727,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 02:33:26,61116792,15,14,1211,3396,875,0,80.7333333333,227.6204443073,1460,0,242.5714285714,520.6604850182,75.3802653778,0.4745013449,2182742.57142857,4159078.72074377,10009780,0,61116792,4365485.14285714,5117834.88644694,10077940,358,61048509,4696039.15384615,5187318.58926986,10082587,0,0,0,0,0,312,284,0.2454317301,0.2290696148,0,1460,153.5666666667,392.3206538054,153915.495402299,0,0,0,1,0,0,0,0,0,158.8620689655,80.7333333333,242.5714285714,0,0,0,0,0,0,15,1211,14,3396,8192,31500,9,20,145124.0,188504.895351818,529908,68119,10002848.1666667,16814.9142063426,10009780,9968525,Benign
21,6,14/02/2018 11:03:22,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 08:57:34,1683,1,1,30,204,30,30,30.0,0.0,204,204,204.0,0.0,139037.43315508,1188.3541295306,1683.0,0.0,1683,1683,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,594.1770647653,594.1770647653,30,204,88.0,100.458946839,10092.0,0,0,0,0,0,0,0,0,1,132.0,30.0,204.0,0,0,0,0,0,0,1,30,1,204,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:43:34,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 12:00:57,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
53,17,14/02/2018 09:15:25,469,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,230277.185501066,4264.3923240938,469.0,0.0,469,469,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2132.1961620469,2132.1961620469,46,62,51.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 12:07:12,1007,1,1,38,103,38,38,38.0,0.0,103,103,103.0,0.0,140019.860973188,1986.0973187686,1007.0,0.0,1007,1007,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,993.0486593843,993.0486593843,38,103,59.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,89.5,38.0,103.0,0,0,0,0,0,0,1,38,1,103,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,14/02/2018 05:28:48,1103124,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,718.8675071887,9.9716804276,110312.4,142302.757738719,275734,36,1103058,220611.6,123285.42206725,275844,72,1103088,275772.0,114.1139781096,275852,275603,0,0,0,0,132,112,5.439098415,4.5325820125,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 01:54:11,370,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,270270.27027027,5405.4054054054,370.0,0.0,370,370,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2702.7027027027,2702.7027027027,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:27:32,411632,22,22,1976,2665,640,0,89.8181818182,138.0336868351,976,0,121.1363636364,258.6415602914,11274.6336533603,106.8915924904,9572.8372093023,30569.4269124984,186738,3,411582,19599.1428571429,44343.7362479592,186738,131,411624,19601.1428571429,51593.6485803105,226813,8,0,0,0,0,712,712,53.4457962452,53.4457962452,0,976,103.1333333333,203.7484634633,41513.4363636364,0,0,0,1,0,0,0,0,1,105.4772727273,89.8181818182,121.1363636364,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
53,17,14/02/2018 10:45:49,11475,1,1,32,48,32,32,32.0,0.0,48,48,48.0,0.0,6971.6775599129,174.2919389978,11475.0,0.0,11475,11475,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,87.1459694989,87.1459694989,32,48,37.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 12:06:47,18366,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,5662.6374823043,108.8968746597,18366.0,0.0,18366,18366,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,54.4484373298,54.4484373298,36,68,46.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:04:02,376446,25,20,1912,2665,640,0,76.48,131.9814128328,976,0,133.25,268.7712537496,12158.4503487884,119.5390573947,8555.5909090909,17560.1242066887,74972,6,375495,15645.625,22489.7675994962,74972,223,376437,19812.4736842105,34756.9543422902,113941,10,0,0,0,0,808,648,66.4105874415,53.1284699532,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,76.48,133.25,0,0,0,0,0,0,25,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
22,6,14/02/2018 03:17:43,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
21,6,14/02/2018 10:48:53,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
22,6,14/02/2018 02:23:04,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
80,6,14/02/2018 10:25:02,53695156,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0372473077,53695156.0,0.0,53695156,53695156,53695156,53695156.0,0.0,53695156,53695156,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0372473077,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,14/02/2018 12:10:05,3938951,8,10,1148,1581,677,0,143.5,228.129662379,1173,0,158.1,367.7307136721,692.8240539169,4.5697445843,231703.0,305549.650643312,1314991,65,3938951,562707.285714286,537966.916209449,1635713,65,3690053,410005.888888889,363171.192732313,1314991,78751,0,0,0,0,172,212,2.030997593,2.5387469913,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,0,1,0,0,0,0,1,151.6111111111,143.5,158.1,0,0,0,0,0,0,8,1148,10,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
