Dst Port,Flow Duration,Flow Pkts/s,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,PSH Flag Cnt,Init Fwd Win Byts,Fwd Act Data Pkts
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
443,5501896,1.0,132,92,1.0,0.0,1,8192,3
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,284,7042.0,8,8,3521.0,3521.0,0,-1,0
22,383105,114.0,712,712,57.0,57.0,1,26883,16
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,119482017,7.0,8748,14292,1.0,5.0,1,8192,11
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,2916568,6.0,192,204,3.0,3.0,1,8192,6
22,422593,104.0,712,712,52.0,52.0,1,26883,16
445,1124855,10.0,132,132,5.0,5.0,1,8192,4
53,553,3616.0,8,8,1808.0,1808.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,1147,1743.0,40,0,1743.0,0.0,0,256,0
445,96001287,0.0,160,80,0.0,0.0,0,1024,0
443,6144795,3.0,192,232,1.0,1.0,1,8192,4
17678,147,13605.0,40,0,13605.0,0.0,0,255,0
53,21729,92.0,8,8,46.0,46.0,0,-1,0
22,318264,138.0,712,712,69.0,69.0,1,26883,16
80,5500520,1.0,92,92,0.0,0.0,1,8192,1
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
22,321349,136.0,712,712,68.0,68.0,1,26883,16
3389,2812665,6.0,192,224,3.0,3.0,1,8192,6
80,735,9523.0,72,92,4081.0,5442.0,1,8192,1
53,330,6060.0,8,8,3030.0,3030.0,0,-1,0
49965,483,4140.0,40,0,4140.0,0.0,0,16422,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
50177,188,15957.0,40,20,10638.0,5319.0,0,176,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,1137,1759.0,8,8,879.0,879.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,442535,94.0,712,648,49.0,45.0,1,26883,16
80,23613,338.0,72,112,127.0,211.0,1,8192,1
53,1487,1344.0,8,8,672.0,672.0,0,-1,0
443,243,12345.0,60,0,12345.0,0.0,0,257,1
22,317686,138.0,712,712,69.0,69.0,1,26883,16
443,73865507,0.0,312,312,0.0,0.0,1,8192,7
53,16178,123.0,8,8,61.0,61.0,0,-1,0
445,166865,11.0,52,0,11.0,0.0,0,63964,0
3389,2928919,6.0,244,172,3.0,2.0,1,8192,5
50358,24,83333.0,20,20,41666.0,41666.0,0,114,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
50358,12,166666.0,20,20,83333.0,83333.0,0,180,0
80,6079911,1.0,92,92,0.0,0.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,5417019,1.0,92,92,0.0,0.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,1478495,10.0,172,152,5.0,4.0,1,8192,5
51810,31550710,0.0,40,0,0.0,0.0,0,154,1
445,280864,14.0,72,32,10.0,3.0,1,8192,0
53,483,4140.0,8,8,2070.0,2070.0,0,-1,0
80,117851339,0.0,412,504,0.0,0.0,1,8192,14
53,321,6230.0,8,8,3115.0,3115.0,0,-1,0
80,94,21276.0,40,0,21276.0,0.0,0,278,0
80,241,8298.0,40,0,8298.0,0.0,0,256,0
53,1157,1728.0,8,8,864.0,864.0,0,-1,0
50201,39,51282.0,20,20,25641.0,25641.0,0,123,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,4,500000.0,40,20,250000.0,250000.0,1,26883,0
22,381853,115.0,712,712,57.0,57.0,1,26883,16
443,117811898,0.0,332,432,0.0,0.0,1,8192,7
445,2592695,3.0,132,72,2.0,1.0,1,8192,2
3389,16888556,1.0,252,152,0.0,0.0,1,8192,5
3389,1762610,8.0,172,152,4.0,3.0,1,8192,5
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,1775,1126.0,8,8,563.0,563.0,0,-1,0
53,12909,154.0,8,8,77.0,77.0,0,-1,0
3389,2377045,6.0,168,168,3.0,3.0,1,8192,5
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
443,550,5454.0,60,0,5454.0,0.0,0,251,1
50177,37,54054.0,40,0,54054.0,0.0,0,33,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
443,60727390,0.0,312,404,0.0,0.0,1,8192,9
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,336,5952.0,8,8,2976.0,2976.0,0,-1,0
53,40628,98.0,16,16,49.0,49.0,0,-1,1
53,25672,77.0,8,8,38.0,38.0,0,-1,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
445,1003119,10.0,132,112,5.0,4.0,1,8192,4
53,1438,1390.0,8,8,695.0,695.0,0,-1,0
3389,2268178,6.0,172,152,3.0,3.0,1,64240,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
445,1256841,9.0,152,112,5.0,3.0,1,8192,4
80,135,14814.0,40,0,14814.0,0.0,0,256,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
52629,21,95238.0,20,20,47619.0,47619.0,0,31,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,383966,114.0,776,648,62.0,52.0,1,26883,16
3389,14608757,1.0,212,152,0.0,0.0,1,8192,5
22,328272,127.0,648,712,60.0,67.0,1,26883,16
80,759,9222.0,72,92,3952.0,5270.0,1,8192,1
80,54018267,0.0,40,0,0.0,0.0,0,279,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,375197,117.0,712,712,58.0,58.0,1,26883,16
53,25844,154.0,16,16,77.0,77.0,0,-1,1
443,115584817,0.0,512,572,0.0,0.0,1,8192,17
80,803,8717.0,72,92,3735.0,4981.0,1,8192,1
53,330,6060.0,8,8,3030.0,3030.0,0,-1,0
22,380753,115.0,776,648,63.0,52.0,1,26883,16
21,28,71428.0,40,20,35714.0,35714.0,1,26883,0
443,73063,150.0,112,132,68.0,82.0,1,8192,3
53,2576,776.0,8,8,388.0,388.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,92334,43.0,16,16,21.0,21.0,0,-1,1
53,1087,1839.0,8,8,919.0,919.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
21,18,111111.0,40,20,55555.0,55555.0,1,26883,0
80,1044,6704.0,72,92,2873.0,3831.0,1,8192,1
53,683,2928.0,8,8,1464.0,1464.0,0,-1,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,326,6134.0,8,8,3067.0,3067.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,1126,1776.0,8,8,888.0,888.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
443,118313455,0.0,272,232,0.0,0.0,1,8192,6
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,356152,120.0,744,648,64.0,56.0,1,26883,16
443,64232331,1.0,912,1444,0.0,1.0,1,8192,11
443,41610,432.0,192,192,216.0,216.0,1,8192,4
80,116692888,0.0,444,524,0.0,0.0,1,8192,15
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,173,11560.0,40,0,11560.0,0.0,0,253,0
53,92719,43.0,16,16,21.0,21.0,0,-1,1
53,2328,859.0,8,8,429.0,429.0,0,-1,0
80,84,23809.0,40,0,23809.0,0.0,0,278,0
22,389085,107.0,712,648,56.0,51.0,1,26883,16
3389,1666476,9.0,172,152,4.0,4.0,1,8192,5
3389,5120281,3.0,244,172,2.0,1.0,1,8192,5
53663,52,38461.0,40,0,38461.0,0.0,0,260,0
445,416442,26.0,132,112,14.0,12.0,1,8192,4
53,1294,1545.0,8,8,772.0,772.0,0,-1,0
21,19,105263.0,40,20,52631.0,52631.0,1,26883,0
80,968,7231.0,72,92,3099.0,4132.0,1,8192,1
80,46845,149.0,72,92,64.0,85.0,1,8192,1
80,54614269,0.0,40,0,0.0,0.0,0,279,0
80,75,26666.0,40,0,26666.0,0.0,0,278,0
53,1017,1966.0,8,8,983.0,983.0,0,-1,0
52109,344,8720.0,60,0,8720.0,0.0,0,62,1
53,1214,1647.0,8,8,823.0,823.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
443,83865,202.0,192,172,107.0,95.0,1,8192,4
22,388397,113.0,712,712,56.0,56.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,379071,116.0,712,712,58.0,58.0,1,26883,16
3389,16587629,1.0,272,152,0.0,0.0,1,8192,5
80,67,29850.0,40,0,29850.0,0.0,0,278,0
53,1660,1204.0,8,8,602.0,602.0,0,-1,0
22,316758,132.0,648,712,63.0,69.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,1323,1511.0,8,8,755.0,755.0,0,-1,0
80,6026885,1.0,92,92,0.0,0.0,1,8192,1
53,1013,1974.0,8,8,987.0,987.0,0,-1,0
80,783,8939.0,72,92,3831.0,5108.0,1,8192,1
53,472,4237.0,8,8,2118.0,2118.0,0,-1,0
443,53921409,0.0,100,20,0.0,0.0,0,253,2
3093,103,19417.0,40,0,19417.0,0.0,0,260,0
443,117110521,0.0,272,252,0.0,0.0,1,8192,6
445,611278,17.0,132,112,9.0,8.0,1,8192,4
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
80,53723608,0.0,40,0,0.0,0.0,0,279,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,372172,120.0,808,648,67.0,53.0,1,26883,16
80,4849967,0.0,40,32,0.0,0.0,0,256,0
58208,131,15267.0,40,0,15267.0,0.0,0,255,0
53,376,5319.0,8,8,2659.0,2659.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,385861,116.0,744,712,59.0,57.0,1,26883,16
22,362093,121.0,712,712,60.0,60.0,1,26883,16
50549,30,66666.0,20,20,33333.0,33333.0,0,980,0
22,386852,116.0,808,648,64.0,51.0,1,26883,16
53,969,2063.0,8,8,1031.0,1031.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
62846,87,22988.0,40,0,22988.0,0.0,0,256,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,53884186,0.0,40,0,0.0,0.0,0,279,0
22,404892,108.0,712,712,54.0,54.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
51891,1,2000000.0,40,0,2000000.0,0.0,0,304,0
3043,88454191,0.0,40,0,0.0,0.0,0,64000,0
53,26220,76.0,8,8,38.0,38.0,0,-1,0
22,387256,113.0,712,712,56.0,56.0,1,26883,16
80,85,23529.0,40,0,23529.0,0.0,0,278,0
22,380941,110.0,712,648,57.0,52.0,1,26883,16
53,19017,210.0,16,16,105.0,105.0,0,-1,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,116331,34.0,16,16,17.0,17.0,0,-1,1
22,384210,111.0,744,648,59.0,52.0,1,26883,16
3389,2140617,7.0,172,152,3.0,3.0,1,8192,5
53,222,9009.0,8,8,4504.0,4504.0,0,-1,0
53,551,3629.0,8,8,1814.0,1814.0,0,-1,0
21,26,76923.0,40,20,38461.0,38461.0,1,26883,0
51222,1,2000000.0,40,0,2000000.0,0.0,0,6139,0
53,70427,56.0,16,16,28.0,28.0,0,-1,1
53,1912,1046.0,8,8,523.0,523.0,0,-1,0
3389,1864679,8.0,192,152,4.0,3.0,1,8192,6
53,24588,81.0,8,8,40.0,40.0,0,-1,0
53,81879,48.0,16,16,24.0,24.0,0,-1,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,5321944,1.0,92,92,0.0,0.0,1,8192,1
3389,2897278,5.0,212,152,3.0,2.0,1,8192,5
443,118472799,0.0,696,1032,0.0,0.0,1,8192,9
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
53,622,3215.0,8,8,1607.0,1607.0,0,-1,0
22,351261,125.0,712,712,62.0,62.0,1,26883,16
53,1235,1619.0,8,8,809.0,809.0,0,-1,0
80,96,20833.0,40,0,20833.0,0.0,0,278,0
3389,1204748,12.0,172,152,6.0,5.0,1,8192,5
3389,5232899,3.0,232,152,2.0,1.0,1,8192,5
53,318,6289.0,8,8,3144.0,3144.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,6256238,0.0,72,32,0.0,0.0,1,8192,0
80,100526100,0.0,352,548,0.0,0.0,1,8192,10
443,71707131,0.0,432,504,0.0,0.0,1,8192,12
80,851,8225.0,72,92,3525.0,4700.0,1,8192,1
50959,41,48780.0,20,20,24390.0,24390.0,0,131,0
53,255,7843.0,8,8,3921.0,3921.0,0,-1,0
49902,4588,653.0,40,20,435.0,217.0,0,62,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,8,250000.0,32,32,125000.0,125000.0,0,241,0
443,115244959,0.0,412,504,0.0,0.0,1,8192,15
80,4571967,1.0,92,92,0.0,0.0,1,8192,1
445,153856,12.0,52,0,12.0,0.0,0,251,0
49523,7423652,0.0,40,0,0.0,0.0,0,60,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2135795,7.0,172,152,3.0,3.0,1,8192,5
22,378936,121.0,776,712,63.0,58.0,1,26883,16
80,70,28571.0,40,0,28571.0,0.0,0,278,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
3389,2296597,6.0,172,152,3.0,3.0,1,8192,5
53,20521,97.0,8,8,48.0,48.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
445,935642,12.0,152,112,7.0,5.0,1,8192,4
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,2174532,6.0,172,152,3.0,3.0,1,8192,5
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
445,43513209,0.0,112,252,0.0,0.0,1,8192,3
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
3389,3703736,4.0,192,204,2.0,2.0,1,64240,6
22,339855,138.0,808,712,73.0,64.0,1,26883,16
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,901,7769.0,72,92,3329.0,4439.0,1,8192,1
22,387702,113.0,712,712,56.0,56.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
52601,24,83333.0,20,20,41666.0,41666.0,0,60,0
53337,40,50000.0,20,20,25000.0,25000.0,0,172,0
80,24110,207.0,72,52,124.0,82.0,1,8192,1
80,54435557,0.0,40,0,0.0,0.0,0,279,0
80,789,8871.0,72,92,3802.0,5069.0,1,8192,1
80,54686871,0.0,40,0,0.0,0.0,0,279,0
53,260,7692.0,8,8,3846.0,3846.0,0,-1,0
21,17,117647.0,40,20,58823.0,58823.0,1,26883,0
3389,1439858,10.0,172,152,5.0,4.0,1,8192,5
53,376,5319.0,8,8,2659.0,2659.0,0,-1,0
22,375263,111.0,712,648,58.0,53.0,1,26883,16
22,385652,114.0,712,712,57.0,57.0,1,26883,16
53,192641,20.0,16,16,10.0,10.0,0,-1,1
3389,1640276,10.0,212,152,6.0,4.0,1,8192,7
80,717,9762.0,72,92,4184.0,5578.0,1,8192,1
50566,765,3921.0,40,20,2614.0,1307.0,0,176,0
53,266,7518.0,8,8,3759.0,3759.0,0,-1,0
53,1474,1356.0,8,8,678.0,678.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,625,3200.0,8,8,1600.0,1600.0,0,-1,0
80,1027,6815.0,72,92,2921.0,3894.0,1,8192,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
445,994489,12.0,152,112,7.0,5.0,1,8192,4
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
445,65748977,0.0,52,20,0.0,0.0,0,257,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,2285,875.0,8,8,437.0,437.0,0,-1,0
80,84,23809.0,40,0,23809.0,0.0,0,278,0
53,1015,1970.0,8,8,985.0,985.0,0,-1,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
53,278577,7.0,8,8,3.0,3.0,0,-1,0
22,356416,120.0,744,648,64.0,56.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
53,13058,153.0,8,8,76.0,76.0,0,-1,0
80,5635375,1.0,92,92,0.0,0.0,1,8192,1
53,228,8771.0,8,8,4385.0,4385.0,0,-1,0
3389,1672219,8.0,172,152,4.0,4.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,225,8888.0,8,8,4444.0,4444.0,0,-1,0
22,383784,109.0,712,648,57.0,52.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,803,2490.0,8,8,1245.0,1245.0,0,-1,0
80,5753305,1.0,92,92,0.0,0.0,1,8192,1
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
53,1271,1573.0,8,8,786.0,786.0,0,-1,0
53,83115,48.0,16,16,24.0,24.0,0,-1,1
53,1420,1408.0,8,8,704.0,704.0,0,-1,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,84,23809.0,40,0,23809.0,0.0,0,278,0
443,115071883,0.0,280,280,0.0,0.0,0,62979,12
443,4811614,8.0,192,652,1.0,6.0,1,8192,4
21,13,153846.0,40,20,76923.0,76923.0,1,26883,0
53,337,5934.0,8,8,2967.0,2967.0,0,-1,0
63401,33,60606.0,40,0,60606.0,0.0,0,259,0
53,936,2136.0,8,8,1068.0,1068.0,0,-1,0
22,323486,136.0,712,712,68.0,68.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,1601204,9.0,192,152,5.0,4.0,1,8192,5
53,24080,166.0,16,16,83.0,83.0,0,-1,1
443,223,8968.0,40,0,8968.0,0.0,0,257,0
53,277,7220.0,8,8,3610.0,3610.0,0,-1,0
51657,147,13605.0,40,0,13605.0,0.0,0,64584,0
80,31730,63.0,20,20,31.0,31.0,0,256,0
53,5224,382.0,8,8,191.0,191.0,0,-1,0
80,836,8373.0,72,92,3588.0,4784.0,1,8192,1
3389,3120731,5.0,204,192,2.0,2.0,1,8192,5
5355,409368,4.0,16,0,4.0,0.0,0,-1,1
3389,2306075,6.0,172,152,3.0,3.0,1,8192,5
80,1177,5947.0,72,92,2548.0,3398.0,1,8192,1
53,226,8849.0,8,8,4424.0,4424.0,0,-1,0
445,551936,19.0,132,112,10.0,9.0,1,8192,4
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
445,167836,23.0,72,32,17.0,5.0,1,8192,0
53,1488,1344.0,8,8,672.0,672.0,0,-1,0
53,1459,1370.0,8,8,685.0,685.0,0,-1,0
443,116071956,0.0,432,524,0.0,0.0,1,8192,15
445,1041873,10.0,132,112,5.0,4.0,1,8192,4
53,1642,1218.0,8,8,609.0,609.0,0,-1,0
3389,4723756,4.0,244,172,2.0,1.0,1,8192,5
3389,2914740,5.0,172,152,2.0,2.0,1,64240,5
53,62235,64.0,16,16,32.0,32.0,0,-1,1
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,52340469,0.0,40,0,0.0,0.0,0,279,0
445,1223178,8.0,128,108,4.0,4.0,1,8192,4
443,98183547,0.0,620,960,0.0,0.0,0,255,18
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,2318619,6.0,172,152,3.0,3.0,1,8192,5
22,314244,136.0,712,680,70.0,66.0,1,26883,16
49792,47,42553.0,20,20,21276.0,21276.0,0,513,0
22,383291,117.0,808,648,65.0,52.0,1,26883,16
53,550,3636.0,8,8,1818.0,1818.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,755,9271.0,72,92,3973.0,5298.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,115969145,0.0,492,604,0.0,0.0,1,8192,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,315595,136.0,680,712,66.0,69.0,1,26883,16
22,324329,132.0,680,712,64.0,67.0,1,26883,16
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
57147,141,14184.0,40,0,14184.0,0.0,0,63964,0
22,375935,117.0,712,712,58.0,58.0,1,26883,16
80,53920547,0.0,40,0,0.0,0.0,0,279,0
22,285271,150.0,680,712,73.0,77.0,1,26883,16
22,119,25210.0,64,32,16806.0,8403.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
3389,1930916,8.0,212,152,5.0,3.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,972,7201.0,72,92,3086.0,4115.0,1,8192,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
53,17857,112.0,8,8,56.0,56.0,0,-1,0
3389,3733459,4.0,212,152,2.0,1.0,1,8192,5
80,912,7675.0,72,92,3289.0,4385.0,1,8192,1
22,355928,123.0,712,712,61.0,61.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
80,74,27027.0,40,0,27027.0,0.0,0,278,0
51167,44,45454.0,20,20,22727.0,22727.0,0,913,0
49064,357510,123.0,752,672,64.0,58.0,1,26883,15
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
3389,5134302,3.0,212,152,1.0,1.0,1,8192,5
50337,38,52631.0,20,20,26315.0,26315.0,0,120,0
21,16,125000.0,40,20,62500.0,62500.0,1,26883,0
22,405790,103.0,712,648,54.0,49.0,1,26883,16
22,378169,116.0,712,712,58.0,58.0,1,26883,16
22,394714,108.0,744,648,58.0,50.0,1,26883,16
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,60299984,0.0,232,192,0.0,0.0,1,8192,6
22,375161,119.0,808,648,66.0,53.0,1,26883,16
50082,85,47058.0,60,20,35294.0,11764.0,0,119,1
22,7,285714.0,32,32,142857.0,142857.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,30660,97.0,20,40,32.0,65.0,0,251,0
3389,18374279,1.0,252,152,0.0,0.0,1,8192,5
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
80,95,21052.0,40,0,21052.0,0.0,0,278,0
445,1189212,10.0,152,112,5.0,4.0,1,8192,4
53,621,3220.0,8,8,1610.0,1610.0,0,-1,0
22,5,400000.0,32,32,200000.0,200000.0,0,241,0
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
53,106478,37.0,16,16,18.0,18.0,0,-1,1
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
21,3,666666.0,40,20,333333.0,333333.0,1,26883,0
443,45302521,0.0,252,312,0.0,0.0,1,8192,6
21,8,250000.0,40,20,125000.0,125000.0,1,26883,0
22,374523,117.0,776,648,64.0,53.0,1,26883,16
80,83,24096.0,40,0,24096.0,0.0,0,278,0
53,149698,26.0,16,16,13.0,13.0,0,-1,1
3389,2448366,6.0,168,148,3.0,2.0,1,8192,5
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,407068,105.0,712,680,54.0,51.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,373119,117.0,712,712,58.0,58.0,1,26883,16
80,954,7337.0,72,92,3144.0,4192.0,1,8192,1
53,1136,1760.0,8,8,880.0,880.0,0,-1,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
443,5657637,2.0,172,132,1.0,1.0,1,8192,3
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
22,17,117647.0,32,32,58823.0,58823.0,0,241,0
53,386,5181.0,8,8,2590.0,2590.0,0,-1,0
55054,33,60606.0,40,0,60606.0,0.0,0,256,0
53,260,7692.0,8,8,3846.0,3846.0,0,-1,0
53,931,2148.0,8,8,1074.0,1074.0,0,-1,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,340567,129.0,712,712,64.0,64.0,1,26883,16
22,367611,116.0,680,712,57.0,59.0,1,26883,16
21,1,2000000.0,40,20,1000000.0,1000000.0,1,26883,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
21,2,1000000.0,40,20,500000.0,500000.0,1,26883,0
443,118397143,0.0,412,792,0.0,0.0,1,8192,8
443,87589,194.0,192,172,102.0,91.0,1,8192,4
445,1011960,12.0,148,128,6.0,5.0,1,8192,4
53,2063,969.0,8,8,484.0,484.0,0,-1,0
443,5680359,2.0,172,152,1.0,1.0,1,8192,3
443,117030569,0.0,352,372,0.0,0.0,1,8192,7
3389,1496064,10.0,172,152,5.0,4.0,1,8192,5
53,785,2547.0,8,8,1273.0,1273.0,0,-1,0
443,15900346,1.0,212,284,0.0,0.0,1,8192,5
21,9,222222.0,40,20,111111.0,111111.0,1,26883,0
22,6,333333.0,32,32,166666.0,166666.0,0,241,0
80,53913122,0.0,40,0,0.0,0.0,0,279,0
80,1114,6283.0,72,92,2692.0,3590.0,1,8192,1
443,60816649,0.0,292,284,0.0,0.0,1,8192,9
22,405911,103.0,712,648,54.0,49.0,1,26883,16
80,54109230,0.0,40,0,0.0,0.0,0,279,0
3389,1164347,12.0,172,152,6.0,6.0,1,8192,5
22,381123,120.0,776,712,62.0,57.0,1,26883,16
443,170,11764.0,40,0,11764.0,0.0,0,64209,0
53,38956,102.0,16,16,51.0,51.0,0,-1,1
53,225,8888.0,8,8,4444.0,4444.0,0,-1,0
52991,60,33333.0,20,20,16666.0,16666.0,0,172,0
80,84,23809.0,40,0,23809.0,0.0,0,278,0
62346,31,64516.0,40,0,64516.0,0.0,0,260,0
53,1009,1982.0,8,8,991.0,991.0,0,-1,0
53,1164,1718.0,8,8,859.0,859.0,0,-1,0
80,54613487,0.0,40,0,0.0,0.0,0,279,0
445,303720,13.0,72,32,9.0,3.0,1,8192,0
